"id","latitude","longitude","wsp"
3790,-56.7309,-63.47,-0.17795
3791,-56.888,-69.3635,-0.180967
3792,-56.7603,-75.2569,-0.178513
3793,-56.3512,-81.0607,-0.170728
3794,-34.2637,-2.25522,0.0898386
3795,-36.7661,-4.65005,0.074204
3796,-39.2173,-7.2048,0.0559569
3797,-41.6086,-9.94209,0.0351172
3798,-43.9301,-12.887,0.0118109
3799,-46.1699,-16.0667,-0.0137135
3800,-48.3142,-19.5104,-0.0410763
3801,-50.3468,-23.2479,-0.0697549
3802,-52.2491,-27.3085,-0.099081
3803,-54,-31.7175,-0.128242
3804,-55.5759,-36.4932,-0.156294
3805,-56.9512,-41.6415,-0.182186
3806,-58.0998,-47.1501,-0.204824
3807,-58.9961,-52.9834,-0.223132
3808,-59.6175,-59.0791,-0.236156
3809,-59.9469,-65.3495,-0.24317
3810,-59.9746,-71.6877,-0.243763
3811,-59.6997,-77.9788,-0.237899
3812,-59.1303,-84.1135,-0.225921
3813,-33.1868,-174.095,0.0957065
3814,-32.012,-170.531,0.101557
3815,-35.6328,-171.549,0.0816428
3816,-30.7455,-167.055,0.107257
3817,-34.3954,-167.847,0.0890866
3818,-38.019,-168.836,0.0652563
3819,-29.3937,-163.666,0.112689
3820,-33.0606,-164.244,0.096362
3821,-36.7101,-164.99,0.0745859
3822,-40.3359,-165.934,0.0465958
3823,-27.963,-160.363,0.117762
3824,-31.6352,-160.742,0.103317
3825,-35.2978,-161.261,0.0837266
3826,-38.9456,-161.944,0.0581305
3827,-42.5722,-162.82,0.0258218
3828,-26.4599,-157.144,0.122408
3829,-30.1265,-157.337,0.109825
3830,-33.79,-157.647,0.0924809
3831,-37.446,-158.089,0.0694448
3832,-41.0896,-158.687,0.0399064
3833,-44.7147,-159.473,0.00321706
3834,-24.8908,-154.005,0.126587
3835,-28.5415,-154.028,0.115791
3836,-32.1945,-154.145,0.100685
3837,-35.8462,-154.368,0.0802883
3838,-39.4922,-154.713,0.0537182
3839,-43.1281,-155.203,0.0202166
3840,-46.7484,-155.868,-0.0208087
3841,-23.262,-150.942,0.130289
3842,-26.8875,-150.809,0.121153
3843,-30.5197,-150.752,0.10821
3844,-34.1552,-150.777,0.0904524
3845,-37.7907,-150.895,0.0669448
3846,-41.4221,-151.12,0.0368556
3847,-45.0456,-151.473,-0.000518787
3848,-48.6563,-151.983,-0.045714
3849,-21.5795,-147.951,0.133532
3850,-25.1716,-147.677,0.125886
3851,-28.7735,-147.463,0.11497
3852,-32.3825,-147.311,0.0997723
3853,-35.9954,-147.227,0.0793287
3854,-39.6089,-147.218,0.0527557
3855,-43.2198,-147.297,0.0192747
3856,-46.8244,-147.482,-0.0217564
3857,-50.4192,-147.798,-0.0708267
3858,-19.8493,-145.026,0.136359
3859,-23.4006,-144.626,0.129997
3860,-26.9641,-144.272,0.120923
3861,-30.5371,-143.963,0.108137
3862,-34.1169,-143.7,0.0906678
3863,-37.7006,-143.487,0.067604
3864,-41.2852,-143.33,0.0381192
3865,-44.8679,-143.237,0.0014957
3866,-48.4458,-143.221,-0.0428514
3867,-52.016,-143.301,-0.0953564
3868,-18.0771,-142.161,0.138839
3869,-21.5813,-141.65,0.133529
3870,-25.0991,-141.172,0.126069
3871,-28.6281,-140.725,0.115487
3872,-32.1657,-140.307,0.100823
3873,-35.7091,-139.918,0.081161
3874,-39.2557,-139.558,0.0556466
3875,-42.803,-139.23,0.0235164
3876,-46.3483,-138.937,-0.0158792
3877,-49.8895,-138.686,-0.0630658
3878,-53.4244,-138.488,-0.118424
3879,-16.2685,-139.353,0.141063
3880,-19.7203,-138.743,0.136552
3881,-23.1864,-138.157,0.130447
3882,-26.6643,-137.589,0.121815
3883,-30.1517,-137.037,0.109723
3884,-33.646,-136.497,0.0932649
3885,-37.1446,-135.966,0.0715825
3886,-40.6451,-135.442,0.0438893
3887,-44.1451,-134.922,0.0094927
3888,-47.6424,-134.404,-0.0321887
3889,-51.135,-133.886,-0.0816109
3890,-54.6212,-133.369,-0.139095
3891,-14.4288,-136.593,0.143138
3892,-17.824,-135.898,0.139166
3893,-21.2331,-135.217,0.134135
3894,-24.6541,-134.547,0.127163
3895,-28.0846,-133.88,0.117356
3896,-31.5223,-133.213,0.103834
3897,-34.9646,-132.539,0.0857483
3898,-38.409,-131.853,0.0623107
3899,-41.8533,-131.148,0.0328068
3900,-45.2949,-130.418,-0.00337741
3901,-48.7319,-129.652,-0.0467491
3902,-52.1622,-128.841,-0.0976882
3903,-55.584,-127.969,-0.156443
3904,-12.5632,-133.877,0.145187
3905,-15.8983,-133.108,0.141492
3906,-19.2465,-132.347,0.137244
3907,-22.6058,-131.588,0.131618
3908,-25.9739,-130.825,0.123772
3909,-29.3486,-130.051,0.112859
3910,-32.7276,-129.259,0.0980602
3911,-36.1083,-128.442,0.0785956
3912,-39.4883,-127.59,0.0537502
3913,-42.8652,-126.693,0.0228898
3914,-46.2364,-125.738,-0.0145184
3915,-49.5997,-124.709,-0.0588985
3916,-52.9526,-123.584,-0.110546
3917,-56.2927,-122.334,-0.169624
3918,-10.6767,-131.199,0.147341
3919,-13.9493,-130.367,0.143665
3920,-17.2335,-129.538,0.139908
3921,-20.5272,-128.705,0.135305
3922,-23.8284,-127.861,0.129069
3923,-27.1351,-126.999,0.120403
3924,-30.445,-126.112,0.108521
3925,-33.7556,-125.189,0.092669
3926,-37.0646,-124.221,0.0721424
3927,-40.3694,-123.196,0.0463051
3928,-43.6673,-122.1,0.0146071
3929,-46.9555,-120.912,-0.0233998
3930,-50.2311,-119.611,-0.0680494
3931,-53.4908,-118.164,-0.119545
3932,-56.7309,-116.53,-0.17795
3933,-8.77403,-128.551,0.149737
3934,-11.9827,-127.668,0.145835
3935,-15.2005,-126.782,0.142282
3936,-18.4258,-125.888,0.138379
3937,-21.6567,-124.978,0.133394
3938,-24.8913,-124.045,0.126586
3939,-28.1274,-123.08,0.117213
3940,-31.363,-122.074,0.104554
3941,-34.5954,-121.018,0.0879301
3942,-37.8224,-119.897,0.0667119
3943,-41.0409,-118.696,0.0403481
3944,-44.2481,-117.398,0.00837233
3945,-47.4407,-115.979,-0.0295768
3946,-50.6147,-114.407,-0.0737381
3947,-53.7657,-112.644,-0.124218
3948,-56.888,-110.637,-0.180967
3949,-6.86004,-125.929,0.152512
3950,-10.004,-125.003,0.148155
3951,-13.1541,-124.071,0.144536
3952,-16.3089,-123.127,0.141016
3953,-19.4668,-122.164,0.136926
3954,-22.6261,-121.174,0.131579
3955,-25.7849,-120.149,0.124285
3956,-28.9412,-119.08,0.114366
3957,-32.0928,-117.956,0.101173
3958,-35.2373,-116.765,0.0840974
3959,-38.3719,-115.493,0.0625943
3960,-41.4936,-114.12,0.0361914
3961,-44.5989,-112.626,0.00450873
3962,-47.6838,-110.982,-0.0327281
3963,-50.7434,-109.153,-0.0756687
3964,-53.7714,-107.094,-0.124316
3965,-56.7603,-104.743,-0.178513
3966,-4.9393,-123.327,0.1558
3967,-8.01859,-122.366,0.150781
3968,-11.1004,-121.397,0.146843
3969,-14.1835,-120.414,0.143408
3970,-17.2666,-119.408,0.139867
3971,-20.3483,-118.374,0.13559
3972,-23.4269,-117.303,0.129941
3973,-26.5007,-116.187,0.12229
3974,-29.5679,-115.015,0.112025
3975,-32.6261,-113.776,0.0985687
3976,-35.673,-112.456,0.0813893
3977,-38.7057,-111.038,0.0600178
3978,-41.7207,-109.502,0.034063
3979,-44.714,-107.824,0.00322487
3980,-47.6808,-105.973,-0.0326889
3981,-50.6148,-103.91,-0.0737396
3982,-53.5083,-101.586,-0.119841
3983,-56.3512,-98.9393,-0.170728
3984,-3.01636,-120.736,0.159727
3985,-6.03184,-119.75,0.15386
3986,-9.04552,-118.752,0.149376
3987,-12.0565,-117.738,0.145752
3988,-15.0636,-116.701,0.142435
3989,-18.066,-115.633,0.138854
3990,-21.0623,-114.529,0.134426
3991,-24.0511,-113.38,0.128571
3992,-27.031,-112.175,0.120721
3993,-30,-110.905,0.110333
3994,-32.9561,-109.557,0.0968998
3995,-35.8967,-108.116,0.0799647
3996,-38.8188,-106.563,0.0591317
3997,-41.7186,-104.879,0.0340828
3998,-44.5914,-103.035,0.00459211
3999,-47.4316,-101.001,-0.0294596
4000,-50.2316,-98.7369,-0.0680568
4001,-52.9822,-96.1925,-0.111036
4002,-55.6712,-93.306,-0.158046
