#;S;Ts;a1;a2;a3;a4;a5;a6;airHeatCap;albedo;atm_press;azim;cfc_column;ch4_column;co2_atmpres_share;co2_column;distanceFromPlanetCenter;div_Ts;div_cfc;div_ch4;div_co2;div_nh3;emissivity;frozenCO2;h20_column;h20ice_column;height;height_diff;id_cell;latitude;location;longitude;merid_wind;n1;n2;n2_atmpres_share;n2_column;n3;n4;n5;n6;name;neigh;neighbours;next_step_co2_column;nextstep_cfc_column;nextstep_ch4_column;nextstep_nh3_column;nh3_column;o3_columnpres;pCFC;pCH4;pCO2;pN2;pNH3;ppH2O;prevTs;regolithCO2inv;sh;solarZenithAngle;spec;sunMarsDist;tCFC;tCH4;tCO2;tH2O;tN2;tNH3;temp;thermFluxToSpace;x;y;z;zonal_wind
2283;1.0;182.6661364942571;179;120;241;62;300;359;723.732727;0.265679;747.382141;[62,120,179,241,300,359];0.0;0.0;0.963451;194.76510096445827;3392331.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010874;0.000264;-2865.888184;31.52189183333333;2284;5.16983;{164.173996,5.16983,0.0};164.173996;-1.819496;2271;2272;0.017081;2.193928;2283;2285;2297;2298;'cell2283';[2285,2272,2271,2283,2297,2298];[cell[2270],cell[2271],cell[2282],cell[2284],cell[2296],cell[2297]];194.76510096445827;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0072657995930648;0.0000816307954528;0.0;0.0000004144182488;182.628891;1000.0;polygon ([{164.189499,3.44673,0.0},{164.14299799999998,6.891365,0.0},{162.61449449999998,6.0717300000000005,0.0},{165.720497,5.98565,0.0},{162.64299799999998,4.32893,0.0},{165.738495,4.285715,0.0},{164.189499,3.44673,0.0}]);174.83017;0;1.557781;0.0;0.0;0.00001020331999763;0.0;0.0;0.0;182.628891;64.400375;0.271608;-0.95818;0.090108;-1.199102
2512;1.0;180.68927197990422;240;181;298;119;2;59;721.056946;0.280325;751.374023;[2,59,119,181,240,298];0.0;0.0;0.963404;195.90253520996518;3392193.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011104;0.000245;-3001.296387;31.465657999999998;2513;6.97363;{-161.054993,6.97363,0.0};-161.054993;1.253688;2497;2498;0.017104;2.207792;2512;2514;2529;2530;'cell2512';[2529,2530,2514,2498,2497,2512];[cell[2496],cell[2497],cell[2511],cell[2513],cell[2528],cell[2529]];195.90253520996518;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.007305347439482;0.0000821466416192;0.0;0.0000004222690524;180.652435;1000.0;polygon ([{-162.61449449999998,6.0717300000000005,0.0},{-159.498497,7.890035,0.0},{-161.0069965,8.714015,0.0},{-159.5434955,6.130105,0.0},{-162.5834965,7.793265,0.0},{-161.0834965,5.23083,0.0},{-162.61449449999998,6.0717300000000005,0.0}]);173.026367;0;1.557781;0.0;0.0;0.00001023039534345;0.0;0.0;0.0;180.652435;60.430069;-0.32226;-0.938833;0.121413;-2.967214
1779;1.0;171.34464765856632;0;309;254;180;106;51;708.12207;0.176179;517.852783;[0,51,106,180,254,309];0.0;0.0;0.964684;135.45833051853648;3383524.75;0.0;0.0;0.0;0.00000004060906582;0.0;0.0;0.00000023692242258;0.003666;0.00233;960.856201;31.2879031666666;1780;-61.4543;{90.0,-61.4543,0.0};90.0;-1.738136;4;1761;0.016516;1.458123;1762;1781;1970;2178;'cell1779';[4,2178,1970,1781,1762,1761];[cell[3],cell[1760],cell[1761],cell[1780],cell[1969],cell[2177]];135.45833051853648;0.0;0.0;0.0;0.0;0.000013;0.0;0.0;0.005046335259134;0.0000542532573348;0.0;0.0000002230967696;171.305206;1000.0;polygon ([{90.0,-59.86840050000001,0.0},{92.94324850000001,-60.2922995,0.0},{93.290352,-61.8937495,0.0},{90.0,-63.0401495,0.0},{86.709648,-61.8937495,0.0},{87.05675149999999,-60.2922995,0.0},{90.0,-59.86840050000001,0.0}]);118.5457;0;1.557781;0.0;0.0;0.0000086490771271;0.0;0.0;0.0;171.305206;45.957756;0.47786;-0.0;-0.878436;-0.957422
2025;1.0;190.71416237604794;117;52;173;354;234;299;734.437927;0.151266;538.602783;[52,117,173,234,299,354];0.0;0.0;0.963932;140.40188250093226;3388473.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006114;0.000602;966.604675;31.245920999999953;2026;-43.128101;{155.203003,-43.128101,0.0};155.203003;-0.560582;2017;2018;0.016834;1.56811;2025;2027;2035;2036;'cell2025';[2018,2017,2025,2035,2036,2027];[cell[2016],cell[2017],cell[2024],cell[2026],cell[2034],cell[2035]];140.40188250093226;0.0;0.0;0.0;0.0;0.000003;0.0;0.0;0.0052384026762988;0.000058345609636;0.0;0.0000002498862416;190.674194;1000.0;polygon ([{157.338005,-43.921400000000006,0.0},{153.161499,-42.2751005,0.0},{153.338005,-44.086850999999996,0.0},{154.958,-41.31015,0.0},{155.53549950000001,-44.9382515,0.0},{156.9449995,-42.1088505,0.0},{157.338005,-43.921400000000006,0.0}]);136.871902;0;1.557781;0.0;0.0;0.00000879132647051;0.0;0.0;0.0;190.674194;68.799278;0.306093;-0.662536;-0.683632;-0.968285
1302;1.0;200.34187030267697;328;269;23;204;89;147;746.862732;0.132205;520.976379;[23,89,147,204,269,328];0.0;0.0;0.963436;135.80104712564227;3396982.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007327;0.000336;1290.435059;31.205647500000055;1303;-9.4574;{101.886002,-9.4574,0.0};101.886002;-3.049822;1289;1290;0.017041;1.527187;1302;1304;1317;1318;'cell1302';[1302,1317,1318,1304,1290,1289];[cell[1288],cell[1289],cell[1301],cell[1303],cell[1316],cell[1317]];135.80104712564227;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0050649856058416;0.0000568229630212;0.0;0.0000002851218388;200.301529;1000.0;polygon ([{100.917202,-7.902315,0.0},{102.906502,-10.98675,0.0},{103.5795025,-9.427724999999999,0.0},{101.1690025,-11.023150000000001,0.0},{102.573002,-7.885465,0.0},{100.189751,-9.48009,0.0},{100.917202,-7.902315,0.0}]);170.542603;0;1.557781;0.0;0.0;0.00000865902904898;0.0;0.0;0.0;200.301529;80.271614;0.96526;-0.203162;-0.164314;-0.04746
3108;1.0;192.3328152865608;112;53;168;348;232;290;736.559998;0.216433;785.396973;[53,112,168,232,290,348];0.0;0.0;0.964009;205.16778601674042;3389867.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011045;0.000044;-3398.199219;31.20182316666675;3109;22.605801;{131.587997,22.605801,0.0};131.587997;1.081924;3095;3096;0.0168;2.296659;3108;3110;3123;3124;'cell3108';[3096,3095,3108,3123,3124,3110];[cell[3094],cell[3095],cell[3107],cell[3109],cell[3122],cell[3123]];205.16778601674042;0.0;0.0;0.0;0.0;0.000003;0.0;0.0;0.0076483902003716;0.0000854531694084;0.0;0.0000004125950764;192.294296;1000.0;polygon ([{133.40249599999999,21.919451000000002,0.0},{129.7244985,23.2171005,0.0},{130.1464995,21.566501000000002,0.0},{131.206497,24.2898505,0.0},{131.9674985,20.9261505,0.0},{133.067497,23.6299505,0.0},{133.40249599999999,21.919451000000002,0.0}]);157.394196;0;1.557781;0.0;0.0;0.00001044782456325;0.0;0.0;0.0;192.294296;75.406464;0.69047;-0.612778;0.384389;-2.486216
733;1.0;197.65234287912344;359;302;68;249;123;179;743.440063;0.162735;542.370361;[68,123,179,249,302,359];0.0;0.0;0.964043;141.45919163394197;3394111.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008953;0.00026;657.922729;31.08370016666663;734;-21.0196;{3.33375,-21.0196,0.0};3.33375;1.022326;717;718;0.016762;1.573164;733;735;751;752;'cell733';[733,751,752,735,718,717];[cell[716],cell[717],cell[732],cell[734],cell[750],cell[751]];141.45919163394197;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0052757363356476;0.0000585336568464;0.0;0.0000003427936188;197.61261;1000.0;polygon ([{3.3146750000000003,-19.405150499999998,0.0},{3.357295,-22.6327,0.0},{5.01654,-22.023899999999998,0.0},{1.666875,-21.6109,0.0},{4.9724900000000005,-20.38455,0.0},{1.666875,-20.02505,0.0},{3.3146750000000003,-19.405150499999998,0.0}]);158.980408;0;1.557781;0.0;0.0;0.00000882139427939;0.0;0.0;0.0;197.61261;78.838852;0.054283;0.931878;-0.358687;-1.5361
2223;1.0;183.8875688770269;181;115;240;61;296;0;725.376587;0.268572;675.540894;[0,61,115,181,240,296];0.0;0.0;0.963291;176.1944728435351;3393135.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009582;0.000182;-1711.682251;31.075541333333298;2224;-9.8868;{173.557007,-9.8868,0.0};173.557007;0.972913;2217;2218;0.017154;1.991031;2223;2225;2231;2232;'cell2223';[2232,2225,2218,2217,2223,2231];[cell[2216],cell[2217],cell[2222],cell[2224],cell[2230],cell[2231]];176.1944728435351;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0065678403075584;0.0000740814850356;0.0;0.0000003632950064;183.850403;1000.0;polygon ([{173.536003,-11.532499999999999,0.0},{173.571503,-8.23977,0.0},{171.975502,-9.131464999999999,0.0},{175.1660005,-8.98908,0.0},{171.948006,-10.80435,0.0},{175.1575015,-10.6065,0.0},{173.536003,-11.532499999999999,0.0}]);170.113205;0;1.557781;0.0;0.0;0.00000974846135077;0.0;0.0;0.0;183.850403;64.349312;0.110554;-0.978926;-0.171702;-3.847491
1385;1.0;196.74815835909268;320;267;19;199;131;77;742.267944;0.122825;503.819031;[19,77,131,199,267,320];0.0;0.0;0.963351;131.35483400006245;3395993.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.007001;0.000214;1647.594971;31.02825883333336;1386;-18.066;{115.633003,-18.066,0.0};115.633003;-1.324072;1367;1368;0.01709;1.481082;1385;1387;2191;2192;'cell1385';[1385,2192,2191,1387,1368,1367];[cell[1366],cell[1367],cell[1384],cell[1386],cell[2190],cell[2191]];131.35483400006245;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0048978613823572;0.0000551075066232;0.0;0.000000268452834;196.707642;1000.0;polygon ([{114.4035035,-16.649549999999998,0.0},{117.5205,-17.6663,0.0},{117.003502,-19.207150499999997,0.0},{115.081001,-19.564149999999998,0.0},{116.1669995,-16.564799999999998,0.0},{113.820503,-18.1667995,0.0},{114.4035035,-16.649549999999998,0.0}]);161.934006;0;1.557781;0.0;0.0;0.00000852883650402;0.0;0.0;0.0;196.707642;76.706543;0.857132;-0.411285;-0.310112;-0.962389
116;1.0;186.85652854151746;313;22;77;135;245;192;729.346558;0.101972;885.936096;[22,77,135,192,245,313];0.0;0.0;0.964889;230.80966484823833;3381734.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.005778;0.004522;-4661.622559;30.98803766666712;117;46.169899;{-16.0667,46.169899,0.0};-16.0667;-2.651565;103;116;0.016393;2.563455;131;132;294;308;'cell116';[116,131,132,308,294,103];[cell[102],cell[115],cell[130],cell[131],cell[293],cell[307]];230.80966484823833;0.0;0.0;0.0;0.0;0.000029;0.0;0.0;0.0086163044278976;0.000095380008258;0.0;0.00000038323828;186.815643;1000.0;polygon ([{-17.7885505,47.24205,0.0},{-15.12185,47.7742005,0.0},{-13.45815,46.597349,0.0},{-14.47685,45.049999,0.0},{-18.2967995,45.442299000000006,0.0},{-16.623150000000003,44.37105,0.0},{-17.7885505,47.24205,0.0}]);133.830109;0;1.557781;0.0;0.0;0.00001102305256219;0.0;0.0;0.0;186.815643;63.430645;-0.19166;0.665472;0.721397;-1.210127
2800;1.0;172.65590019762016;193;141;259;84;25;328;709.960815;0.214532;737.859253;[25,84,141,193,259,328];0.0;0.0;0.965255;192.6719229029253;3379745.5;0.0;0.0;0.0;0.00000004622896181;0.0;0.0;0.00000074945556419;0.001801;0.00637;-2949.546875;30.88256833333336;2801;59.6175;{-120.920998,59.6175,0.0};-120.920998;3.277679;2782;2783;0.016242;2.133933;2800;2802;2816;2821;'cell2800';[2816,2802,2783,2782,2800,2821];[cell[2781],cell[2782],cell[2799],cell[2801],cell[2815],cell[2820]];192.6719229029253;0.0;0.0;0.0;0.0;0.000029;0.0;0.0;0.0071773798617084;0.0000793985254908;0.0;0.0000003040232996;172.61734;1000.0;polygon ([{-121.627499,57.955101,0.0},{-122.8019985,61.0589005,0.0},{-119.3115005,61.298349,0.0},{-117.7855,59.782199500000004,0.0},{-123.968998,59.3068005,0.0},{-118.7254985,58.1742,0.0},{-121.627499,57.955101,0.0}]);120.3825;0;1.557781;0.0;0.0;0.00001015326813661;0.0;0.0;0.0;172.61734;44.715645;-0.433889;-0.259892;0.862668;2.837277
1593;1.0;189.93075929385995;33;324;85;270;143;214;733.414978;0.153641;516.826416;[33,85,143,214,270,324];0.0;0.0;0.964808;134.73931334569872;3389866.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.006427;0.000231;1224.988892;30.847208333333278;1594;-39.520802;{2.41033,-39.520802,0.0};2.41033;0.228961;1591;1592;0.016422;1.489265;1593;1595;1597;1598;'cell1593';[1591,1593,1597,1598,1595,1592];[cell[1590],cell[1591],cell[1592],cell[1594],cell[1596],cell[1597]];134.73931334569872;0.0;0.0;0.0;0.0;0.000003;0.0;0.0;0.0050275327333424;0.000055411976414;0.0;0.0000002477282008;189.890839;1000.0;polygon ([{3.53019,-38.143451999999996,0.0},{1.205165,-38.2162,0.0},{4.807565,-39.369051,0.0},{0.0,-39.520802,0.0},{3.70602,-40.801901,0.0},{1.205165,-40.8814015,0.0},{3.53019,-38.143451999999996,0.0}]);140.479202;0;1.557781;0.0;0.0;0.00000862815337908;0.0;0.0;0.0;189.890839;68.567383;0.032442;0.770711;-0.636359;-1.374238
3182;1.0;182.9684844757756;88;32;155;334;211;263;724.138062;0.140314;906.918762;[32,88,155,211,263,334];0.0;0.0;0.965132;236.29769100948516;3381084.75;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004851;0.005627;-4826.825195;30.77962200000032;3183;50.614799;{103.910004,50.614799,0.0};103.910004;-2.595637;3165;3166;0.016286;2.618255;3182;3184;3201;3202;'cell3182';[3166,3165,3182,3201,3202,3184];[cell[3164],cell[3165],cell[3181],cell[3183],cell[3200],cell[3201]];236.29769100948516;0.0;0.0;0.0;0.0;0.000033;0.0;0.0;0.0088210989650956;0.000097418984738;0.0;0.0000003898612328;182.928299;1000.0;polygon ([{106.531502,50.6791,0.0},{101.323452,50.4232005,0.0},{102.4555015,49.023199,0.0},{102.7480015,52.06155,0.0},{104.941502,49.147800000000004,0.0},{105.502003,52.1930995,0.0},{106.531502,50.6791,0.0}]);129.385208;0;1.557781;0.0;0.0;0.00001114157006399;0.0;0.0;0.0;182.928299;58.451721;0.615923;-0.152538;0.772897;-0.588616
3107;1.0;192.33663571335728;113;54;168;348;233;291;736.565125;0.245245;759.957886;[54,113,168,233,291,348];0.0;0.0;0.963937;198.59941115119878;3390900.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011144;0.000078;-3023.128662;30.691039833333356;3108;19.2465;{132.347,19.2465,0.0};132.347;0.198804;3094;3095;0.016835;2.223551;3107;3109;3122;3123;'cell3107';[3095,3094,3107,3122,3123,3109];[cell[3093],cell[3094],cell[3106],cell[3108],cell[3121],cell[3122]];198.59941115119878;0.0;0.0;0.0;0.0;0.000002;0.0;0.0;0.0073995257538828;0.0000827329961876;0.0;0.0000004175436872;192.298843;1000.0;polygon ([{134.1224975,18.5352495,0.0},{130.526001,19.8868505,0.0},{130.942497,18.240000000000002,0.0},{131.9674985,20.9261505,0.0},{132.72750100000002,17.572400000000002,0.0},{133.7819975,20.2398005,0.0},{134.1224975,18.5352495,0.0}]);160.753494;0;1.557781;0.0;0.0;0.00001029425104815;0.0;0.0;0.0;192.298843;75.446091;0.697767;-0.635974;0.329634;-3.351759
364;1.0;204.86647958836932;353;296;57;236;119;172;752.589355;0.151107;811.22052;[57,119,172,236,296,353];0.0;0.0;0.964258;211.57094966846023;3389234.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011386;0.000037;-3796.062988;30.662922833333596;365;21.581301;{-38.349701,21.581301,0.0};-38.349701;-1.668247;347;348;0.01665;2.35727;364;366;383;384;'cell364';[364,383,384,366,348,347];[cell[346],cell[347],cell[363],cell[365],cell[382],cell[383]];211.57094966846023;0.0;0.0;0.0;0.0;0.000004;0.0;0.0;0.0078885630631232;0.000087708359252;0.0;0.0000004250224148;204.826508;1000.0;polygon ([{-38.5887015,23.3402005,0.0},{-38.094101,19.829200999999998,0.0},{-36.66205050000001,20.715300499999998,0.0},{-39.8033505,20.650801,0.0},{-36.8617,22.4909505,0.0},{-40.09655,22.383850000000002,0.0},{-38.5887015,23.3402005,0.0}]);158.418701;0;1.557781;0.0;0.0;0.00001059497726247;0.0;0.0;0.0;204.826508;91.177757;-0.576964;0.72926;0.367821;-2.239651
493;1.0;198.75757978655605;299;239;2;182;59;118;744.842224;0.11311;667.33783;[2,59,118,182,239,299];0.0;0.0;0.963323;173.95218340231312;3393181.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009838;0.000326;-1650.87915;30.61700399999995;494;-10.4544;{-19.0411,-10.4544,0.0};-19.0411;-0.0;480;481;0.017094;1.964065;493;495;508;509;'cell493';[493,508,509,495,481,480];[cell[479],cell[480],cell[492],cell[494],cell[507],cell[508]];173.95218340231312;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.006488919490444;0.000073078144894;0.0;0.0000003781780464;198.716888;1000.0;polygon ([{-20.5493995,-9.63042,0.0},{-17.5124,-11.252600000000001,0.0},{-17.4647,-9.53365,0.0},{-19.1101,-12.19125,0.0},{-18.9931005,-8.714015,0.0},{-20.6184505,-11.387,0.0},{-20.5493995,-9.63042,0.0}]);169.545593;0;1.557781;0.0;0.0;0.00000969180410976;0.0;0.0;0.0;198.716888;88.180298;-0.32083;0.929593;-0.181453;-0.0
3140;1.0;192.671774746952;106;49;165;345;228;283;737.005432;0.193772;857.70636;[49,106,165,228,283,345];0.0;0.0;0.964362;223.54676950934763;3387898.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.011058;0.000078;-4313.40625;30.610351500000128;3141;28.127399;{123.080002,28.127399,0.0};123.080002;-1.197733;3125;3126;0.016632;2.496244;3140;3142;3157;3158;'cell3140';[3126,3125,3140,3157,3158,3142];[cell[3124],cell[3125],cell[3139],cell[3141],cell[3156],cell[3157]];223.54676950934763;0.0;0.0;0.0;0.0;0.000006;0.0;0.0;0.008340480173016;0.0000928792482544;0.0;0.0000004143438336;192.632721;1000.0;polygon ([{125.0395015,27.631249,0.0},{121.080002,28.5342995,0.0},{121.61450199999999,26.95615,0.0},{122.5769995,29.7452,0.0},{123.5625,26.5093495,0.0},{124.596001,29.286199500000002,0.0},{125.0395015,27.631249,0.0}]);151.872604;0;1.557781;0.0;0.0;0.00001086381960086;0.0;0.0;0.0;192.632721;75.317352;0.738954;-0.481349;0.471434;-1.200765
301;1.0;198.59549359155469;349;288;51;231;111;169;744.654968;0.142151;793.672302;[51,111,169,231,288,349];0.0;0.0;0.964437;206.91189099001224;3387888.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.010679;0.000209;-3421.639893;30.511109000000033;302;29.3486;{-49.948898,29.3486,0.0};-49.948898;-2.006601;288;289;0.016573;2.302875;301;303;316;317;'cell301';[301,316,317,303,289,288];[cell[287],cell[288],cell[300],cell[302],cell[315],cell[316]];206.91189099001224;0.0;0.0;0.0;0.0;0.000006;0.0;0.0;0.0077187085459508;0.00008568445185;0.0;0.0000004051163488;198.555344;1000.0;polygon ([{-50.344798999999995,31.0381,0.0},{-49.5618495,27.661250000000003,0.0},{-48.034399,28.7166,0.0},{-51.474699,28.2418495,0.0},{-48.368148500000004,30.4354505,0.0},{-51.9186495,29.8968,0.0},{-50.344798999999995,31.0381,0.0}]);150.651398;0;1.557781;0.0;0.0;0.00001048815134135;0.0;0.0;0.0;198.555344;81.903702;-0.667225;0.560884;0.490123;-2.441406
3164;1.0;182.9199185425945;92;35;159;337;214;268;724.072571;0.141745;910.118958;[35,92,159,214,268,337];0.0;0.0;0.965148;237.16004655878675;3380957.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.004729;0.00577;-4875.128906;30.44881166666649;3165;50.743401;{109.153,50.743401,0.0};109.153;-2.407906;3148;3149;0.016278;2.62804;3164;3166;3182;3183;'cell3164';[3149,3148,3164,3182,3183,3166];[cell[3147],cell[3148],cell[3163],cell[3165],cell[3181],cell[3182]];237.16004655878675;0.0;0.0;0.0;0.0;0.000033;0.0;0.0;0.0088520250664408;0.000097783061104;0.0;0.0000003906425924;182.879761;1000.0;polygon ([{111.779999,50.6790505,0.0},{106.531502,50.6791,0.0},{107.563,49.212101000000004,0.0},{108.123501,52.2574005,0.0},{110.067501,49.2136005,0.0},{110.8984985,52.254551,0.0},{111.779999,50.6790505,0.0}]);129.256607;0;1.557781;0.0;0.0;0.00001116005631714;0.0;0.0;0.0;182.879761;57.891727;0.597767;-0.207616;0.774319;-0.566143
956;1.0;188.7652701090415;308;251;15;195;74;129;731.874878;0.252776;543.990723;[15,74,129,195,251,308];0.0;0.0;0.963814;141.84444284036218;3395158.25;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008292;0.000267;635.224548;30.295369833333297;957;18.4258;{54.112,18.4258,0.0};54.112;0.140435;939;940;0.016893;1.59114;956;958;975;976;'cell956';[956,975,976,958,940,939];[cell[938],cell[939],cell[955],cell[957],cell[974],cell[975]];141.84444284036218;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0052905953023304;0.000059202500664;0.0;0.0000003184598484;188.727676;1000.0;polygon ([{52.7033505,19.4765005,0.0},{55.492399500000005,17.3673505,0.0},{55.974100500000006,18.9463005,0.0},{53.6649,16.81315,0.0},{54.567049499999996,20.041249999999998,0.0},{52.2869,17.82965,0.0},{52.7033505,19.4765005,0.0}]);161.574203;0;1.557781;0.0;0.0;0.00000883231962019;0.0;0.0;0.0;188.727676;67.613243;0.768631;0.55615;0.316076;-2.244427
3336;1.0;160.7782897768887;146;90;211;33;268;324;692.964111;0.251464;547.263794;[33,90,146,211,268,324];0.0;0.0;0.963848;142.6594557654156;3389968.5;0.0;0.0;0.0;0.00000001062575612;0.0;0.0;0.00000000555954988;0.0058;0.000608;618.312683;30.279495333333347;3337;39.4687;{-92.3797,39.4687,0.0};-92.3797;1.885347;3321;3322;0.016906;1.60044;3336;3338;3353;3354;'cell3336';[3338,3322,3321,3336,3353,3354];[cell[3320],cell[3321],cell[3335],cell[3337],cell[3352],cell[3353]];142.6594557654156;0.0;0.0;0.0;0.0;0.000004;0.0;0.0;0.0053218012792428;0.000059548531344;0.0;0.0000002384263008;160.740662;1000.0;polygon ([{-91.18985,38.0580005,0.0},{-93.6809505,40.8425005,0.0},{-94.7559015,39.413749499999994,0.0},{-91.18985,40.874000499999994,0.0},{-93.4677505,38.034,0.0},{-90.0,39.4687,0.0},{-91.18985,38.0580005,0.0}]);140.531296;0;1.557781;0.0;0.0;0.0000088553794125;0.0;0.0;0.0;160.740662;39.165657;-0.771306;-0.032053;0.635657;1.173353
922;1.0;176.36348049346827;306;247;12;192;69;127;715.131897;0.285182;562.186584;[12,69,127,192,247,306];0.0;0.0;0.963773;146.5272324929999;3394584.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.008551;0.000292;268.39917;30.114232333333312;923;19.2465;{47.652699,19.2465,0.0};47.652699;0.125659;907;908;0.016935;1.646188;922;924;939;940;'cell922';[922,939,940,924,908,907];[cell[906],cell[907],cell[921],cell[923],cell[938],cell[939]];146.5272324929999;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0054657303593024;0.0000612507046288;0.0;0.0000003290268068;176.326782;1000.0;polygon ([{46.217600000000004,20.2398005,0.0},{49.0572495,18.240000000000002,0.0},{49.4737,19.8868505,0.0},{47.272299000000004,17.572400000000002,0.0},{48.0321485,20.9261505,0.0},{45.8774495,18.5352495,0.0},{46.217600000000004,20.2398005,0.0}]);160.753494;0;1.557781;0.0;0.0;0.0000089638468323;0.0;0.0;0.0;176.326782;55.321297;0.697767;0.635974;0.329634;-2.230071
635;1.0;205.0447284374451;0;296;62;243;117;180;752.794617;0.193829;635.933777;[0,62,117,180,243,296];0.0;0.0;0.963437;165.7648564768458;3394502.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.009756;0.000686;-1134.439697;30.103911999999998;636;1.61851;{3.20831,1.61851,0.0};3.20831;-1.359481;626;627;0.017032;1.867976;635;637;646;647;'cell635';[626,635,646,647,637,627];[cell[625],cell[626],cell[634],cell[636],cell[645],cell[646]];165.7648564768458;0.0;0.0;0.0;0.0;0.000001;0.0;0.0;0.0061823139089888;0.0000695029038176;0.0;0.0000003885217592;205.005676;1000.0;polygon ([{3.21105,3.2369049999999997,0.0},{3.20831,0.0,0.0},{4.7998899999999995,0.809255,0.0},{1.604155,0.809255,0.0},{4.802725000000001,2.457675,0.0},{1.604155,2.39513,0.0},{3.21105,3.2369049999999997,0.0}]);178.381485;0;1.557781;0.0;0.0;0.00000948147723657;0.0;0.0;0.0;205.005676;87.333801;0.055944;0.998034;0.028245;-2.00221
3113;1.0;185.21699756125753;108;49;169;349;227;285;727.161743;0.249098;888.890747;[49,108,169,227,285,349];0.0;0.0;0.964608;231.65534298772937;3384375.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.00886;0.001492;-4669.066406;30.083089000000047;3114;39.4883;{127.589996,39.4883,0.0};127.589996;-0.828516;3100;3101;0.016535;2.578303;3113;3115;3128;3129;'cell3113';[3101,3100,3113,3128,3129,3115];[cell[3099],cell[3100],cell[3112],cell[3114],cell[3127],cell[3128]];231.65534298772937;0.0;0.0;0.0;0.0;0.000016;0.0;0.0;0.008644625141468;0.0000959324667028;0.0;0.0000003851730752;185.179306;1000.0;polygon ([{129.7214965,38.94865,0.0},{125.3929975,39.92885,0.0},{125.9054985,38.276451,0.0},{127.1414985,41.17675,0.0},{128.0159985,37.7982995,0.0},{129.3689955,40.670799,0.0},{129.7214965,38.94865,0.0}]);140.511703;0;1.557781;0.0;0.0;0.00001104141485444;0.0;0.0;0.0;185.179306;64.506378;0.611535;-0.470775;0.635921;-1.239249
37;1.0;153.8270409236892;282;217;342;165;42;109;682.44873;0.110373;917.848877;[42,109,165,217,282,342];0.0;0.0;0.969297;239.15755346604007;3376158.0;0.0;0.0;0.0;0.00000000185748904;0.0;0.0;0.00978313405984416;0.000436;0.010233;-5004.908691;30.059895666666307;38;65.244904;{-50.686901,65.244904,0.0};-50.686901;-0.771953;31;32;0.01436;2.634897;37;39;45;46;'cell37';[45,46,39,32,31,37];[cell[30],cell[31],cell[36],cell[38],cell[44],cell[45]];239.15755346604007;0.0;0.0;0.0;0.0;0.000054;0.0;0.0;0.0089288117300344;0.0000980381936172;0.0;0.0000003969678844;153.786301;1000.0;polygon ([{-54.5818005,65.5837025,0.0},{-47.030100000000004,64.721451,0.0},{-47.813300999999996,66.520802,0.0},{-49.655651,63.468151500000005,0.0},{-52.1485005,66.99075350000001,0.0},{-53.0021,63.8726025,0.0},{-54.5818005,65.5837025,0.0}]);114.755096;0;1.557781;0.0;0.0;0.00001120273652793;0.0;0.0;0.0;153.786301;33.279823;-0.323977;0.265296;0.908106;4.945606
